"start_time","end_time","sla_type","sla_name","task_number","duration","stage"
"2018-09-10 13:12:14","2018-09-10 13:21:28","SLA","Base-RequestedItem-2: 4hrs","TASK0354391","554","Achieved"
"2018-09-10 12:41:02","2018-09-10 12:43:35","SLA","Base-INC-Respond-3","INC0470531","153","Achieved"
"2018-09-10 11:40:40","2018-09-10 11:51:25","SLA","Base-INC-Resolve-3","INC0470508","645","Achieved"
"2018-09-10 11:40:40","2018-09-10 11:44:07","SLA","Base-INC-Respond-3","INC0470508","207","Achieved"
"2018-09-10 11:36:25","2018-09-10 11:42:00","SLA","Base-INC-Resolve-3","INC0470506","335","Achieved"
"2018-09-10 08:23:45","2018-09-10 11:41:32","SLA","Base-INC-Resolve-3","INC0470381","644","Achieved"
"2018-09-10 11:36:25","2018-09-10 11:37:59","SLA","Base-INC-Respond-3","INC0470506","94","Achieved"
"2018-09-04 08:40:12","2018-09-10 11:33:35","SLA","Base-INC-Resolve-3","INC0468598","455","Achieved"
"2018-09-10 09:45:30","2018-09-10 10:54:00","SLA","Base-RequestedItem-3: 8hrs","TASK0354309","4110","Achieved"
"2018-09-10 09:46:33","2018-09-10 10:53:58","SLA","Base-RequestedItem-3: 8hrs","TASK0354312","4045","Achieved"
"2018-09-05 16:45:32","2018-09-10 10:28:32","SLA","Base-INC-Resolve-2","INC0469238","1604","Achieved"
"2018-09-10 09:50:23","2018-09-10 09:58:59","SLA","Base-INC-Respond-3","INC0470437","516","Achieved"
"2018-09-07 09:10:45","2018-09-10 09:57:37","SLA","Base-INC-Resolve-3","INC0469898","5156","Achieved"
"2018-09-10 09:18:27","2018-09-10 09:57:27","SLA","Base-RequestedItem-3: 8hrs","TASK0354259","2340","Achieved"
"2018-09-10 09:31:58","2018-09-10 09:56:10","SLA","Base-INC-Respond-3","INC0470423","1452","Achieved"
"2018-09-07 08:51:34","2018-09-10 09:45:30","SLA","Base-INC-Resolve-3","INC0469891","6764","Achieved"
"2018-09-10 09:21:57","2018-09-10 09:43:15","SLA","Base-RequestedItem-2: 4hrs","TASK0354264","1278","Achieved"
"2018-09-07 14:07:28","2018-09-10 09:39:43","SLA","Base-RequestedItem-3: 8hrs","TASK0354073","2194","Achieved"
"2018-09-10 07:45:08","2018-09-10 09:36:24","SLA","Base-RequestedItem-3: 8hrs","TASK0354205","6676","Achieved"
"2018-09-10 07:45:08","2018-09-10 09:36:13","SLA","Base-RequestedItem-3: 8hrs","TASK0354207","6665","Achieved"
"2018-09-10 08:03:11","2018-09-10 09:36:13","SLA","Base-RequestedItem-3: 8hrs","TASK0354215","5582","Achieved"
"2018-09-10 07:45:08","2018-09-10 09:36:11","SLA","Base-RequestedItem-3: 8hrs","TASK0354206","6663","Achieved"
"2018-09-10 08:49:22","2018-09-10 09:36:09","SLA","Base-RequestedItem-3: 8hrs","TASK0354239","2807","Achieved"
"2018-09-10 08:14:45","2018-09-10 09:36:07","SLA","Base-RequestedItem-3: 8hrs","TASK0354223","4882","Achieved"
"2018-09-10 08:50:21","2018-09-10 09:36:02","SLA","Base-RequestedItem-3: 8hrs","TASK0354242","2741","Achieved"
"2018-08-27 16:30:08","2018-09-10 09:29:12","SLA","Base-INC-Resolve-3","INC0465785","270","Achieved"
"2018-08-16 14:21:26","2018-09-10 09:19:40","SLA","Base-INC-Resolve-3","INC0460419","23528","Achieved"
"2018-09-10 09:03:24","2018-09-10 09:18:57","SLA","Base-INC-Respond-3","INC0470265","933","Achieved"
"2018-09-10 08:49:03","2018-09-10 09:18:31","SLA","Base-INC-Respond-3","INC0470394","1768","Achieved"
"2018-09-10 08:25:16","2018-09-10 09:11:13","SLA","Base-RequestedItem-3: 8hrs","TASK0354233","2757","Achieved"
"2018-09-10 08:43:04","2018-09-10 09:03:38","SLA","Base-RequestedItem-3: 8hrs","TASK0354230","1234","Achieved"
"2018-09-10 08:43:04","2018-09-10 09:03:38","SLA","Base-RequestedItem-2: 4hrs","TASK0354230","1234","Achieved"
"2018-09-10 08:23:45","2018-09-10 08:27:34","SLA","Base-INC-Respond-3","INC0470381","229","Achieved"
"2018-09-10 08:18:33","2018-09-10 08:18:56","SLA","Base-INC-Resolve-3","INC0470379","23","Achieved"
"2018-09-10 08:08:05","2018-09-10 08:15:39","SLA","Base-INC-Respond-3","INC0470365","454","Achieved"
"2018-09-10 06:55:11","2018-09-10 07:24:57","SLA","Base-INC-Respond-3","INC0470327","1786","Achieved"
"2018-09-05 08:54:43","2018-09-10 07:14:45","SLA","Base-INC-Resolve-3","INC0469041","2498","Achieved"
"2018-09-07 05:13:11","2018-09-10 07:12:16","SLA","Base-INC-Resolve-3","INC0469837","5151","Achieved"
"2018-09-10 04:55:42","2018-09-10 05:46:47","SLA","Base-INC-Resolve-3","INC0470293","1231","Achieved"
"2018-09-10 05:31:54","2018-09-10 05:45:58","SLA","Base-INC-Resolve-3","INC0470308","844","Achieved"
"2018-09-10 05:31:54","2018-09-10 05:41:48","SLA","Base-INC-Respond-3","INC0470308","594","Achieved"
"2018-09-10 04:55:42","2018-09-10 05:09:29","SLA","Base-INC-Respond-3","INC0470293","827","Achieved"
"2018-09-10 04:41:35","2018-09-10 04:44:08","SLA","Base-INC-Respond-3","INC0469882","153","Achieved"
"2018-09-06 20:18:02","2018-09-10 03:46:03","SLA","Base-INC-Resolve-3","INC0469706","3001","Achieved"
"2018-09-10 03:32:39","2018-09-10 03:44:21","SLA","Base-RequestedItem-5: 4days","TASK0354178","702","Achieved"
"2018-09-10 03:32:39","2018-09-10 03:44:21","SLA","Base-RequestedItem-2: 4hrs","TASK0354178","702","Achieved"
"2018-09-09 13:13:17","2018-09-10 03:38:57","SLA","Base-RequestedItem-3: 8hrs","TASK0354131","51940","Not complied with"
"2018-09-10 03:32:40","2018-09-10 03:37:41","SLA","Base-INC-Resolve-3","INC0470268","301","Achieved"
"2018-09-10 03:32:40","2018-09-10 03:34:09","SLA","Base-INC-Respond-3","INC0470268","89","Achieved"
"2018-09-10 03:05:44","2018-09-10 03:16:28","SLA","Base-INC-Respond-3","INC0470265","644","Achieved"
"2018-09-09 13:13:17","2018-09-10 03:14:31","SLA","Base-RequestedItem-3: 8hrs","TASK0354130","50474","Not complied with"
"2018-09-10 02:53:29","2018-09-10 02:59:44","SLA","Base-INC-Resolve-3","INC0470256","375","Achieved"
"2018-09-10 02:53:29","2018-09-10 02:56:00","SLA","Base-INC-Respond-3","INC0470256","151","Achieved"
"2018-09-10 02:17:54","2018-09-10 02:23:35","SLA","Base-INC-Resolve-3","INC0469928","341","Achieved"
"2018-09-10 02:17:54","2018-09-10 02:20:18","SLA","Base-INC-Respond-3","INC0469928","144","Achieved"
"2018-09-10 02:07:30","2018-09-10 02:19:29","SLA","Base-RequestedItem-3: 8hrs","TASK0354171","719","Achieved"
"2018-09-10 01:42:25","2018-09-10 02:03:03","SLA","Base-RequestedItem-2: 4hrs","TASK0354164","1238","Achieved"
"2018-09-09 18:28:25","2018-09-10 01:17:26","SLA","Base-RequestedItem-3: 8hrs","TASK0354141","24541","Achieved"
"2018-09-09 19:11:06","2018-09-10 01:09:02","SLA","Base-RequestedItem-3: 8hrs","TASK0354147","21476","Achieved"
"2018-09-09 13:13:17","2018-09-10 01:05:35","SLA","Base-RequestedItem-3: 8hrs","TASK0354133","42738","Not complied with"
"2018-09-09 09:33:56","2018-09-10 00:59:56","SLA","Base-RequestedItem-3: 8hrs","TASK0354122","55560","Not complied with"
"2018-09-09 21:40:05","2018-09-10 00:15:21","SLA","Base-RequestedItem-3: 8hrs","TASK0354157","9316","Achieved"
"2018-09-09 23:53:14","2018-09-09 23:54:08","SLA","Base-RequestedItem-3: 8hrs","TASK0354159","54","Achieved"
"2018-09-07 03:04:12","2018-09-09 23:53:14","SLA","Base-RequestedItem-3: 8hrs","TASK0353908","3570","Achieved"
"2018-09-09 22:41:16","2018-09-09 22:52:27","SLA","Base-RequestedItem-2: 4hrs","TASK0354158","671","Achieved"
"2018-09-09 13:22:18","2018-09-09 22:39:28","SLA","Base-RequestedItem-3: 8hrs","TASK0354136","33430","Not complied with"
"2018-09-09 13:07:46","2018-09-09 22:38:52","SLA","Base-RequestedItem-3: 8hrs","TASK0354126","34266","Not complied with"
"2018-09-07 23:40:27","2018-09-09 22:37:58","SLA","Base-RequestedItem-3: 8hrs","TASK0354103","169051","Not complied with"
"2018-09-08 05:06:31","2018-09-09 22:37:15","SLA","Base-RequestedItem-3: 8hrs","TASK0354108","149444","Not complied with"
"2018-09-09 21:18:01","2018-09-09 22:16:50","SLA","Base-RequestedItem-3: 8hrs","TASK0354153","3529","Achieved"
"2018-09-09 21:18:02","2018-09-09 21:48:10","SLA","Base-RequestedItem-3: 8hrs","TASK0354155","1808","Achieved"
"2018-09-09 19:11:07","2018-09-09 19:28:07","SLA","Base-RequestedItem-3: 8hrs","TASK0354149","1020","Achieved"
"2018-09-09 19:06:04","2018-09-09 19:18:10","SLA","Base-RequestedItem-2: 4hrs","TASK0354145","726","Achieved"
"2018-08-29 19:41:31","2018-09-09 19:07:00","SLA","Base-INC-Resolve-3","INC0466836","2470","Achieved"
"2018-09-09 13:22:17","2018-09-09 14:17:51","SLA","Base-RequestedItem-2: 4hrs","TASK0354135","3334","Achieved"
"2018-09-09 13:07:46","2018-09-09 14:01:43","SLA","Base-RequestedItem-2: 4hrs","TASK0354125","3237","Achieved"
"2018-09-04 14:46:45","2018-09-08 22:26:39","SLA","Base-RequestedItem-3: 8hrs","TASK0353250","5820","Achieved"
"2018-09-06 19:02:25","2018-09-08 22:16:42","SLA","Base-RequestedItem-3: 8hrs","TASK0353880","1554","Achieved"
"2018-09-08 12:15:29","2018-09-08 13:06:07","SLA","Base-RequestedItem-2: 4hrs","TASK0354110","3038","Achieved"
"2018-09-08 05:06:31","2018-09-08 05:17:53","SLA","Base-RequestedItem-2: 4hrs","TASK0354107","682","Achieved"
"2018-09-07 23:40:27","2018-09-07 23:57:26","SLA","Base-RequestedItem-2: 4hrs","TASK0354102","1019","Achieved"
"2018-09-07 23:40:27","2018-09-07 23:55:32","SLA","Base-RequestedItem-2: 4hrs","TASK0354105","905","Achieved"
"2018-09-07 15:25:52","2018-09-07 23:03:09","SLA","Base-RequestedItem-3: 8hrs","TASK0354087","8384","Achieved"
"2018-09-07 14:15:29","2018-09-07 22:56:45","SLA","Base-RequestedItem-3: 8hrs","TASK0354074","12604","Achieved"
"2018-09-07 14:04:59","2018-09-07 22:52:20","SLA","Base-RequestedItem-3: 8hrs","TASK0354071","13244","Achieved"
"2018-09-07 15:36:20","2018-09-07 16:09:05","SLA","Base-INC-Respond-3","INC0469988","1965","Achieved"
"2018-09-06 09:19:19","2018-09-07 16:08:36","SLA","Base-INC-Resolve-3","INC0469493","6743","Achieved"
"2018-09-07 15:40:36","2018-09-07 15:59:32","SLA","Base-INC-Respond-3","INC0469219","1136","Achieved"
"2018-09-07 15:57:00","2018-09-07 15:59:15","SLA","Base-RequestedItem-2: 4hrs","TASK0354094","135","Achieved"
"2018-09-07 15:04:52","2018-09-07 15:56:40","SLA","Base-RequestedItem-2: 4hrs","TASK0354080","3108","Achieved"
"2018-09-04 08:09:05","2018-09-07 15:43:39","SLA","Base-INC-Resolve-3","INC0468582","1530","Achieved"
"2018-09-07 15:14:46","2018-09-07 15:21:41","SLA","Base-RequestedItem-2: 4hrs","TASK0354084","415","Achieved"
"2018-09-07 14:44:21","2018-09-07 15:18:08","SLA","Base-INC-Respond-3","INC0469988","2027","Achieved"
"2018-09-06 15:23:13","2018-09-07 14:53:21","SLA","Base-INC-Resolve-3","INC0468752","3086","Achieved"
"2018-08-27 10:30:20","2018-09-07 14:40:18","SLA","Base-INC-Resolve-3","INC0465547","24764","Achieved"
"2018-09-07 13:11:51","2018-09-07 14:38:07","SLA","Base-RequestedItem-3: 8hrs","TASK0354067","5176","Achieved"
"2018-09-07 07:49:46","2018-09-07 13:11:50","SLA","Base-RequestedItem-3: 8hrs","TASK0353980","3763","Achieved"
"2018-09-07 11:19:08","2018-09-07 13:01:13","SLA","Base-INC-Resolve-3","INC0469939","2081","Achieved"
"2018-08-27 03:15:27","2018-09-07 12:56:22","SLA","Base-INC-Resolve-3","INC0465284","110","Achieved"
"2018-08-28 04:36:29","2018-09-07 12:55:07","SLA","Base-INC-Resolve-3","INC0466060","1837","Achieved"
"2018-08-21 08:12:55","2018-09-07 12:53:41","SLA","Base-INC-Resolve-3","INC0462437","1967","Achieved"
"2018-09-02 21:08:56","2018-09-07 12:48:21","SLA","Base-INC-Resolve-3","INC0467960","3737","Achieved"
"2018-08-22 16:49:37","2018-09-07 12:37:43","SLA","Base-INC-Resolve-3","INC0463249","7467","Achieved"
"2018-09-07 09:53:50","2018-09-07 12:28:36","SLA","Base-INC-Resolve-3","INC0469921","5883","Achieved"
"2018-09-04 09:11:29","2018-09-07 12:12:39","SLA","Base-INC-Resolve-3","INC0468611","6249","Achieved"
"2018-09-07 11:23:54","2018-09-07 11:32:54","SLA","Base-INC-Respond-3","INC0465714","540","Achieved"
"2018-09-07 11:19:08","2018-09-07 11:26:12","SLA","Base-INC-Respond-3","INC0469939","424","Achieved"
"2018-09-07 10:21:55","2018-09-07 11:09:17","SLA","Base-INC-Respond-3","INC0469910","2842","Achieved"
"2018-09-07 10:43:02","2018-09-07 10:50:41","SLA","Base-RequestedItem-2: 4hrs","TASK0354036","459","Achieved"
"2018-09-07 10:43:02","2018-09-07 10:50:41","SLA","Base-RequestedItem-5: 4days","TASK0354036","459","Achieved"
"2018-09-07 10:17:57","2018-09-07 10:49:26","SLA","Base-RequestedItem-2: 4hrs","TASK0354024","1889","Achieved"
"2018-09-07 10:34:30","2018-09-07 10:48:12","SLA","Base-RequestedItem-3: 8hrs","TASK0354034","822","Achieved"
"2018-09-07 09:21:34","2018-09-07 10:48:01","SLA","Base-INC-Respond-3","INC0469873","5187","Not complied with"
"2018-09-06 11:05:55","2018-09-07 10:42:37","SLA","Base-RequestedItem-5: 4days","TASK0353775","641","Achieved"
"2018-09-06 11:05:55","2018-09-07 10:42:37","SLA","Base-RequestedItem-2: 4hrs","TASK0353775","641","Achieved"
"2018-09-07 10:33:51","2018-09-07 10:39:55","SLA","Base-RequestedItem-2: 4hrs","TASK0354033","364","Achieved"
"2018-09-07 10:25:00","2018-09-07 10:28:02","SLA","Base-RequestedItem-2: 4hrs","TASK0354028","182","Achieved"
"2018-09-07 10:13:36","2018-09-07 10:25:13","SLA","Base-RequestedItem-2: 4hrs","TASK0354023","697","Achieved"
"2018-09-07 10:19:28","2018-09-07 10:23:49","SLA","Base-RequestedItem-2: 4hrs","TASK0354026","261","Achieved"
"2018-09-07 08:56:33","2018-09-07 10:21:27","SLA","Base-RequestedItem-3: 8hrs","TASK0354000","5094","Achieved"
"2018-09-07 10:11:18","2018-09-07 10:19:14","SLA","Base-RequestedItem-2: 4hrs","TASK0354022","476","Achieved"
"2018-09-07 10:06:27","2018-09-07 10:13:36","SLA","Base-INC-Respond-3","INC0469926","429","Achieved"
"2018-09-07 09:53:50","2018-09-07 10:07:50","SLA","Base-INC-Respond-3","INC0469921","840","Achieved"
"2018-09-07 09:36:45","2018-09-07 10:02:27","SLA","Base-INC-Respond-3","INC0469904","1542","Achieved"
"2018-09-07 06:07:22","2018-09-07 09:59:26","SLA","Base-RequestedItem-3: 8hrs","TASK0353945","2176","Achieved"
"2018-09-07 09:10:45","2018-09-07 09:31:48","SLA","Base-INC-Respond-3","INC0469898","1263","Achieved"
"2018-09-07 08:51:34","2018-09-07 09:31:07","SLA","Base-INC-Respond-3","INC0469891","2373","Achieved"
"2018-09-07 08:38:57","2018-09-07 09:11:48","SLA","Base-RequestedItem-2: 4hrs","TASK0353996","1971","Achieved"
"2018-09-07 08:57:33","2018-09-07 09:04:48","SLA","Base-RequestedItem-3: 8hrs","TASK0354002","435","Achieved"
"2018-09-05 06:55:26","2018-09-07 08:51:57","SLA","Base-INC-Resolve-3","INC0467031","2451","Achieved"
"2018-09-07 06:09:13","2018-09-07 08:38:50","SLA","Base-RequestedItem-2: 4hrs","TASK0353946","2061","Achieved"
"2018-09-07 08:31:41","2018-09-07 08:38:30","SLA","Base-INC-Respond-3","INC0469884","409","Achieved"
"2018-09-07 07:47:15","2018-09-07 08:33:22","SLA","Base-RequestedItem-3: 8hrs","TASK0353978","2767","Achieved"
"2018-09-07 08:15:51","2018-09-07 08:29:39","SLA","Base-INC-Respond-3","INC0469882","828","Achieved"
"2018-09-07 07:41:12","2018-09-07 08:29:15","SLA","Base-RequestedItem-2: 4hrs","TASK0353973","2883","Achieved"
"2018-09-07 06:13:54","2018-09-07 08:28:23","SLA","Base-RequestedItem-5: 4days","TASK0353947","847","Achieved"
"2018-09-06 07:07:44","2018-09-07 07:37:48","SLA","Base-RequestedItem-3: 8hrs","TASK0353661","3760","Achieved"
"2018-08-29 04:43:26","2018-09-07 07:26:11","SLA","Base-INC-Resolve-3","INC0466545","1822","Achieved"
"2018-09-07 06:15:27","2018-09-07 06:49:35","SLA","Base-INC-Respond-3","INC0469856","2048","Achieved"
"2018-09-07 06:35:57","2018-09-07 06:41:35","SLA","Base-RequestedItem-2: 4hrs","TASK0353953","338","Achieved"
"2018-09-07 04:45:05","2018-09-07 05:59:39","SLA","Base-RequestedItem-3: 8hrs","TASK0353930","4474","Achieved"
"2018-09-07 05:13:11","2018-09-07 05:48:29","SLA","Base-INC-Respond-3","INC0469837","2118","Achieved"
"2018-09-07 05:13:02","2018-09-07 05:48:15","SLA","Base-INC-Respond-3","INC0469836","2113","Achieved"
"2018-09-07 04:03:00","2018-09-07 04:51:49","SLA","Base-RequestedItem-2: 4hrs","TASK0353912","2929","Achieved"
"2018-09-07 04:39:11","2018-09-07 04:44:13","SLA","Base-INC-Resolve-3","INC0469831","302","Achieved"
"2018-09-07 04:39:11","2018-09-07 04:39:32","SLA","Base-INC-Respond-3","INC0469831","21","Achieved"
"2018-09-04 07:34:46","2018-09-07 04:32:00","SLA","Base-INC-Resolve-3","INC0468548","927","Achieved"
"2018-09-07 04:17:22","2018-09-07 04:20:40","SLA","Base-RequestedItem-3: 8hrs","TASK0353922","198","Achieved"
"2018-09-07 04:07:30","2018-09-07 04:17:30","SLA","Base-RequestedItem-3: 8hrs","TASK0353917","600","Achieved"
"2018-09-07 04:07:30","2018-09-07 04:17:22","SLA","Base-RequestedItem-3: 8hrs","TASK0353916","592","Achieved"
"2018-09-07 04:07:00","2018-09-07 04:17:14","SLA","Base-RequestedItem-3: 8hrs","TASK0353915","614","Achieved"
"2018-09-07 04:08:00","2018-09-07 04:17:06","SLA","Base-RequestedItem-3: 8hrs","TASK0353918","546","Achieved"
"2018-09-07 04:06:00","2018-09-07 04:16:57","SLA","Base-RequestedItem-3: 8hrs","TASK0353914","657","Achieved"
"2018-09-07 03:44:53","2018-09-07 03:58:41","SLA","Base-RequestedItem-2: 4hrs","TASK0353911","828","Achieved"
"2018-09-06 07:07:45","2018-09-07 03:48:36","SLA","Base-RequestedItem-3: 8hrs","TASK0353663","410","Achieved"
"2018-08-28 09:54:21","2018-09-07 03:40:02","SLA","Base-INC-Resolve-3","INC0464080","14081","Achieved"
"2018-09-07 02:47:09","2018-09-07 03:17:34","SLA","Base-INC-Respond-2","INC0469787","1825","Not complied with"
"2018-09-06 22:37:28","2018-09-07 02:03:55","SLA","Base-RequestedItem-2: 4hrs","TASK0353897","12387","Achieved"
"2018-09-07 01:37:32","2018-09-07 01:44:11","SLA","Base-RequestedItem-3: 8hrs","TASK0353903","399","Achieved"
"2018-08-25 00:45:39","2018-09-07 01:26:17","SLA","Base-INC-Resolve-3","INC0464628","3207","Achieved"
"2018-09-06 19:32:48","2018-09-07 01:19:17","SLA","Base-INC-Resolve-3","INC0469700","5550","Achieved"
"2018-09-05 22:22:34","2018-09-07 01:18:14","SLA","Base-INC-Resolve-3","INC0469300","11413","Achieved"
"2018-09-06 22:23:19","2018-09-07 01:15:43","SLA","Base-INC-Resolve-3","INC0469721","10344","Achieved"
"2018-09-06 23:56:16","2018-09-07 00:08:09","SLA","Base-INC-Respond-3","INC0464628","713","Achieved"
"2018-09-04 00:13:33","2018-09-06 23:42:33","SLA","Base-INC-Resolve-3","INC0468414","12500","Achieved"
"2018-09-06 22:23:19","2018-09-06 22:34:53","SLA","Base-INC-Respond-3","INC0469721","694","Achieved"
"2018-09-06 19:26:32","2018-09-06 22:01:02","SLA","Base-RequestedItem-3: 8hrs","TASK0353890","9270","Achieved"
"2018-09-06 19:01:25","2018-09-06 22:00:59","SLA","Base-RequestedItem-3: 8hrs","TASK0353873","10774","Achieved"
"2018-09-06 19:02:25","2018-09-06 22:00:54","SLA","Base-RequestedItem-3: 8hrs","TASK0353876","10709","Achieved"
"2018-09-06 19:07:26","2018-09-06 22:00:51","SLA","Base-RequestedItem-3: 8hrs","TASK0353881","10405","Achieved"
"2018-09-06 19:02:25","2018-09-06 22:00:46","SLA","Base-RequestedItem-3: 8hrs","TASK0353877","10701","Achieved"
"2018-09-06 20:18:02","2018-09-06 20:30:35","SLA","Base-INC-Respond-3","INC0469706","753","Achieved"
"2018-09-06 20:18:55","2018-09-06 20:19:55","SLA","Base-INC-Respond-2","INC0469705","60","Achieved"
"2018-09-06 19:32:48","2018-09-06 19:59:37","SLA","Base-INC-Respond-3","INC0469700","1609","Achieved"
"2018-09-04 21:21:19","2018-09-06 19:25:02","SLA","Base-INC-Resolve-3","INC0468866","77797","Achieved"
"2018-09-06 16:56:24","2018-09-06 18:07:28","SLA","Base-RequestedItem-3: 8hrs","TASK0353870","4264","Achieved"
"2018-09-04 09:22:15","2018-09-06 18:01:45","SLA","Base-RequestedItem-3: 8hrs","TASK0353107","4468","Achieved"
"2018-09-06 15:45:38","2018-09-06 17:24:25","SLA","Base-RequestedItem-3: 8hrs","TASK0353850","1392","Achieved"
"2018-09-06 15:46:08","2018-09-06 17:22:28","SLA","Base-RequestedItem-3: 8hrs","TASK0353853","1353","Achieved"
"2018-09-06 15:45:08","2018-09-06 17:14:10","SLA","Base-RequestedItem-2: 4hrs","TASK0353849","5342","Achieved"
"2018-09-06 16:56:23","2018-09-06 17:14:01","SLA","Base-RequestedItem-2: 4hrs","TASK0353869","1058","Achieved"
"2018-09-06 15:46:08","2018-09-06 16:51:16","SLA","Base-RequestedItem-3: 8hrs","TASK0353852","1345","Achieved"
"2018-09-06 15:46:38","2018-09-06 16:50:36","SLA","Base-RequestedItem-3: 8hrs","TASK0353856","1309","Achieved"
"2018-09-06 14:09:10","2018-09-06 16:46:12","SLA","Base-RequestedItem-3: 8hrs","TASK0353836","9422","Achieved"
"2018-09-06 08:04:02","2018-09-06 16:46:08","SLA","Base-RequestedItem-3: 8hrs","TASK0353688","2074","Achieved"
"2018-09-06 14:27:14","2018-09-06 16:32:59","SLA","Base-RequestedItem-3: 8hrs","TASK0353841","7545","Achieved"
"2018-09-03 08:18:08","2018-09-06 16:26:01","SLA","Base-RequestedItem-3: 8hrs","TASK0352904","3211","Achieved"
"2018-09-06 15:52:27","2018-09-06 16:20:02","SLA","Base-INC-Resolve-2","INC0469657","1061","Achieved"
"2018-09-05 04:10:21","2018-09-06 16:11:03","SLA","Base-INC-Resolve-3","INC0468946","15217","Achieved"
"2018-09-06 15:11:24","2018-09-06 16:07:21","SLA","Base-INC-Respond-3","INC0469651","3357","Achieved"
"2018-09-06 15:52:27","2018-09-06 16:03:25","SLA","Base-INC-Respond-2","INC0469657","658","Achieved"
"2018-09-06 15:23:13","2018-09-06 15:27:18","SLA","Base-INC-Respond-3","INC0468752","245","Achieved"
"2018-09-06 13:52:03","2018-09-06 15:19:44","SLA","Base-INC-Resolve-3","INC0469621","5261","Achieved"
"2018-09-06 13:52:03","2018-09-06 15:12:25","SLA","Base-INC-Respond-3","INC0469621","4822","Not complied with"
"2018-09-06 14:11:17","2018-09-06 15:09:08","SLA","Base-INC-Resolve-3","INC0469131","3471","Achieved"
"2018-09-06 14:11:17","2018-09-06 15:06:21","SLA","Base-INC-Respond-3","INC0469131","3304","Achieved"
"2018-09-06 09:36:31","2018-09-06 15:05:45","SLA","Base-INC-Resolve-2","INC0469504","12347","Achieved"
"2018-09-06 14:38:32","2018-09-06 14:41:16","SLA","Base-INC-Respond-3","INC0469490","164","Achieved"
"2018-08-28 08:30:10","2018-09-06 14:23:18","SLA","Base-INC-Resolve-3","INC0466169","997","Achieved"
"2018-08-30 18:00:50","2018-09-06 13:52:52","SLA","Base-INC-Resolve-3","INC0467333","561","Achieved"
"2018-09-06 09:32:47","2018-09-06 13:43:52","SLA","Base-INC-Respond-3","INC0469490","15065","Not complied with"
"2018-09-06 13:31:08","2018-09-06 13:43:27","SLA","Base-INC-Respond-3","INC0463309","739","Achieved"
"2018-09-06 08:31:29","2018-09-06 13:42:45","SLA","Base-INC-Respond-3","INC0469466","18676","Not complied with"
"2018-09-04 13:12:48","2018-09-06 13:24:45","SLA","Base-RequestedItem-3: 8hrs","TASK0353212","1160","Achieved"
"2018-09-05 02:27:54","2018-09-06 13:22:16","SLA","Base-RequestedItem-3: 8hrs","TASK0353338","8101","Achieved"
"2018-09-06 08:58:20","2018-09-06 13:10:51","SLA","Base-INC-Resolve-3","INC0469460","1433","Achieved"
"2018-09-06 08:23:34","2018-09-06 13:03:16","SLA","Base-RequestedItem-3: 8hrs","TASK0353694","16782","Achieved"
"2018-09-06 12:23:06","2018-09-06 12:45:11","SLA","Base-RequestedItem-2: 4hrs","TASK0353812","1325","Achieved"
"2018-09-05 19:25:42","2018-09-06 12:42:34","SLA","Base-RequestedItem-3: 8hrs","TASK0353589","524","Achieved"
"2018-09-06 10:24:10","2018-09-06 11:54:37","SLA","Base-RequestedItem-3: 8hrs","TASK0353755","5427","Achieved"
"2018-09-06 10:37:44","2018-09-06 11:40:14","SLA","Base-RequestedItem-2: 4hrs","TASK0353766","3750","Achieved"
"2018-09-06 11:16:50","2018-09-06 11:20:21","SLA","Base-INC-Respond-3","INC0469567","211","Achieved"
"2018-09-04 13:35:56","2018-09-06 11:08:32","SLA","Base-INC-Resolve-3","INC0468747","14394","Achieved"
"2018-09-06 10:32:13","2018-09-06 11:02:42","SLA","Base-INC-Resolve-3","INC0469536","1132","Achieved"
"2018-09-04 17:38:36","2018-09-06 11:02:41","SLA","Base-INC-Resolve-3","INC0468818","4883","Achieved"
"2018-09-06 10:47:46","2018-09-06 11:00:39","SLA","Base-RequestedItem-3: 8hrs","TASK0353770","773","Achieved"
"2018-09-03 13:43:50","2018-09-06 10:58:06","SLA","Base-RequestedItem-3: 8hrs","TASK0352956","150","Achieved"
"2018-08-28 11:35:26","2018-09-06 10:57:22","SLA","Base-INC-Resolve-3","INC0466295","2120","Achieved"
"2018-09-06 10:24:40","2018-09-06 10:55:33","SLA","Base-RequestedItem-2: 4hrs","TASK0353757","1853","Achieved"
"2018-08-29 03:08:09","2018-09-06 10:50:55","SLA","Base-INC-Resolve-3","INC0466516","681","Achieved"
"2018-09-06 10:27:55","2018-09-06 10:42:38","SLA","Base-INC-Respond-3","INC0469533","883","Achieved"
"2018-09-06 10:32:13","2018-09-06 10:35:58","SLA","Base-INC-Respond-3","INC0469536","225","Achieved"
"2018-08-27 07:56:44","2018-09-06 10:24:58","SLA","Base-INC-Resolve-3","INC0465427","414","Achieved"
"2018-09-06 09:36:31","2018-09-06 09:39:59","SLA","Base-INC-Respond-2","INC0469504","208","Achieved"
"2018-09-06 09:19:19","2018-09-06 09:33:57","SLA","Base-INC-Respond-3","INC0469493","878","Achieved"
"2018-09-06 09:13:49","2018-09-06 09:29:12","SLA","Base-INC-Respond-3","INC0469489","923","Achieved"
"2018-09-06 09:19:50","2018-09-06 09:26:23","SLA","Base-RequestedItem-3: 8hrs","TASK0353729","393","Achieved"
